run_name,run_id,data_version,threshold_fix_applied,price_recency,include_food,include_rain,include_text,conflict_only_embeddings,use_pca,k,n_splits,event_col,optimal_threshold,n_predictors,train_cv_aupr,train_cv_precision_class1,train_cv_recall_class1,train_cv_f1,train_prevalence_pct,onset_aupr,onset_precision_class1,onset_recall_class1,onset_f1_class1,active_aupr,active_precision_class1,active_recall_class1,active_f1_class1,param_subsample,param_reg_lambda,param_reg_alpha,param_min_child_weight,param_max_depth,param_max_delta_step,param_learning_rate,param_gamma,param_colsample_bytree,param_colsample_bylevel,param_k,param_n_splits,param_event_col,seed
acled_sub_food_rain_conflict-text_seed-23_1.25_4,4c94309a604b4aaa901b950284b04565,acled_sub_food_rain_conflict-text_seed-23,True,True,True,True,True,True,False,1.25,4,sub_event_type,0.5092,803,0.2456,0.2877,0.4013,0.3352,17.50,0.3669,0.4074,0.1774,0.2472,0.2916,0.4706,0.0941,0.1569,0.8,10,2,3,3,5,0.01,5,0.8,0.8,1.25,4,sub_event_type,23
acled_sub_food_rain_conflict-text_seed-23_pca_1.25_5,b2ce640d6f70420fbaaaba88d3021b34,acled_sub_food_rain_conflict-text_seed-23,True,True,True,True,True,True,True,1.25,5,sub_event_type,0.4414,59,0.2403,0.2191,0.6832,0.3318,17.50,0.3565,0.3109,0.5968,0.4088,0.3270,0.2183,0.7294,0.3360,0.6,10,0.1,1,3,1,0.01,5,0.6,0.8,1.25,5,sub_event_type,23
acled_sub_food_rain_conflict-text_seed-23_1.25_5,ba70a724aae340d592f30ef5670a72f6,acled_sub_food_rain_conflict-text_seed-23,True,True,True,True,True,True,False,1.25,5,sub_event_type,0.3745,803,0.2360,0.2293,0.5839,0.3292,17.50,0.3476,0.3372,0.4677,0.3919,0.2924,0.2583,0.3647,0.3024,0.8,1,0,5,3,1,0.03,0,0.8,0.6,1.25,5,sub_event_type,23
acled_sub_food_rain_all-text_seed-23_pca_1.25_4,083964108cea4812a467dcd1ec68e69a,acled_sub_food_rain_all-text_seed-23,True,True,True,True,True,False,True,1.25,4,sub_event_type,0.1862,85,0.2339,0.2165,0.6382,0.3233,17.50,0.3076,0.2977,0.6290,0.4041,0.2617,0.2472,0.5176,0.3346,0.6,1,0,3,3,1,0.1,0,0.8,1.0,1.25,4,sub_event_type,23
acled_sub_food_rain_all-text_seed-23_1.25_4,b7920a1473e14d459298b6e68a17e332,acled_sub_food_rain_all-text_seed-23,True,True,True,True,True,False,False,1.25,4,sub_event_type,0.4205,803,0.2220,0.2159,0.5526,0.3105,17.50,0.3773,0.3030,0.8065,0.4405,0.2814,0.2105,0.8941,0.3408,0.8,10,2,3,3,5,0.01,5,0.8,0.8,1.25,4,sub_event_type,23
acled_sub_food_rain_all-text_seed-23_pca_1.25_5,e1ae2885ccca4e28a9bd420d7ac5bacd,acled_sub_food_rain_all-text_seed-23,True,True,True,True,True,False,True,1.25,5,sub_event_type,0.4389,85,0.2055,0.2242,0.5404,0.3169,17.50,0.3276,0.3016,0.6129,0.4043,0.3096,0.2403,0.7294,0.3615,0.6,1,0,1,3,1,0.01,1,0.6,1.0,1.25,5,sub_event_type,23
acled_sub_food_rain_all-text_seed-23_1.25_5,1edcaec896c1489889d87ed0c870b648,acled_sub_food_rain_all-text_seed-23,True,True,True,True,True,False,False,1.25,5,sub_event_type,0.4166,803,0.2064,0.2308,0.5776,0.3298,17.50,0.3436,0.3130,0.5806,0.4068,0.2665,0.2246,0.4941,0.3088,1.0,1,1,5,3,5,0.01,1,0.8,0.6,1.25,5,sub_event_type,23
acled_event_food_rain_conflict-text_seed-23_pca_1.25_4,2f4f349682d54dc698b196113d363b70,acled_event_food_rain_conflict-text_seed-23,True,True,True,True,True,True,True,1.25,4,event_type,0.4506,41,0.2505,0.2594,0.5461,0.3517,17.50,0.3486,0.4340,0.3710,0.4000,0.3323,0.2913,0.4353,0.3491,0.6,10,2,5,3,1,0.05,5,0.6,0.8,1.25,4,event_type,23
acled_event_food_rain_conflict-text_seed-23_1.25_4,c22b26f7164e4567ac0d4ca326fe44be,acled_event_food_rain_conflict-text_seed-23,True,True,True,True,True,True,False,1.25,4,event_type,0.4799,785,0.2424,0.2341,0.5329,0.3253,17.50,0.3572,0.3878,0.3065,0.3423,0.2864,0.2951,0.2118,0.2466,1.0,1,2,3,3,5,0.01,3,0.6,1.0,1.25,4,event_type,23
acled_event_food_rain_conflict-text_seed-23_pca_1.25_5,76c9534df2b345bcb3fc5a4b3a1da3fc,acled_event_food_rain_conflict-text_seed-23,True,True,True,True,True,True,True,1.25,5,event_type,0.4172,41,0.2362,0.2041,0.8012,0.3253,17.50,0.3570,0.3081,0.9194,0.4615,0.3400,0.2063,1.0000,0.3421,0.6,10,0.1,1,3,1,0.01,5,0.6,0.8,1.25,5,event_type,23
acled_event_food_rain_conflict-text_seed-23_1.25_5,e3ebb236d4b74745a41567e238d62452,acled_event_food_rain_conflict-text_seed-23,True,True,True,True,True,True,False,1.25,5,event_type,0.4303,785,0.2536,0.2232,0.6584,0.3333,17.50,0.3516,0.3019,0.5161,0.3810,0.2880,0.2537,0.4000,0.3105,0.8,10,2,3,3,5,0.01,5,0.8,0.8,1.25,5,event_type,23
acled_event_food_rain_all-text_seed-23_pca_1.25_4,0d98d34da0d14c16993ecb78d09ed529,acled_event_food_rain_all-text_seed-23,True,True,True,True,True,False,True,1.25,4,event_type,0.2325,67,0.2330,0.2019,0.7105,0.3144,17.50,0.2879,0.2848,0.6935,0.4038,0.2746,0.2145,0.8706,0.3442,0.6,5,1,5,7,1,0.05,0,0.6,0.6,1.25,4,event_type,23
acled_event_food_rain_all-text_seed-23_1.25_4,f63291c37b9941ad98e6dea7b6880995,acled_event_food_rain_all-text_seed-23,True,True,True,True,True,False,False,1.25,4,event_type,0.4041,785,0.2207,0.2330,0.5855,0.3333,17.50,0.3309,0.2647,0.5806,0.3636,0.2627,0.2281,0.7059,0.3448,0.8,10,0,5,7,1,0.01,1,1.0,0.8,1.25,4,event_type,23
acled_event_food_rain_all-text_seed-23_pca_1.25_5,b2620a711b814fa48707bf63ec44492f,acled_event_food_rain_all-text_seed-23,True,True,True,True,True,False,True,1.25,5,event_type,0.0795,67,0.2053,0.1918,0.8696,0.3143,17.50,0.3078,0.2828,0.9032,0.4308,0.2467,0.2041,0.9294,0.3347,1.0,5,0,1,3,5,0.1,0,1.0,0.6,1.25,5,event_type,23
acled_event_food_rain_all-text_seed-23_1.25_5,bcdf0a25b7e74f8d92c08b88a95a0a3a,acled_event_food_rain_all-text_seed-23,True,True,True,True,True,False,False,1.25,5,event_type,0.3898,785,0.2106,0.2149,0.6460,0.3225,17.50,0.3447,0.3121,0.7903,0.4475,0.2631,0.2205,0.6824,0.3333,1.0,1,2,3,3,5,0.01,3,0.6,1.0,1.25,5,event_type,23
acled_sub_food_rain_conflict-text_seed-23_pca_1.5_4,88045f73e49549b8a584bb12a81e30a2,acled_sub_food_rain_conflict-text_seed-23,True,True,True,True,True,True,True,1.5,4,sub_event_type,0.4983,59,0.2244,0.2826,0.4031,0.3323,15.00,0.3329,0.4583,0.2075,0.2857,0.2212,0.3077,0.0580,0.0976,0.8,10,2,1,5,1,0.01,5,0.8,1.0,1.5,4,sub_event_type,23
acled_sub_food_rain_conflict-text_seed-23_1.5_4,8705371144c94fc5982a135f9c246792,acled_sub_food_rain_conflict-text_seed-23,True,True,True,True,True,True,False,1.5,4,sub_event_type,0.4356,803,0.2039,0.2061,0.4729,0.2871,15.00,0.3157,0.2931,0.3208,0.3063,0.1924,0.2192,0.2319,0.2254,0.6,1,2,1,3,0,0.01,0,0.8,1.0,1.5,4,sub_event_type,23
acled_sub_food_rain_conflict-text_seed-23_pca_1.5_5,6294fa2ab8664e98bc5486ab77845c91,acled_sub_food_rain_conflict-text_seed-23,True,True,True,True,True,True,True,1.5,5,sub_event_type,0.3442,59,0.2163,0.1866,0.6496,0.2899,15.00,0.3259,0.3049,0.4717,0.3704,0.2268,0.2213,0.3913,0.2827,1.0,5,1,1,5,0,0.03,5,0.6,0.8,1.5,5,sub_event_type,23
acled_sub_food_rain_conflict-text_seed-23_1.5_5,1669bb5318774bdaa3ddbf44dcb4e043,acled_sub_food_rain_conflict-text_seed-23,True,True,True,True,True,True,False,1.5,5,sub_event_type,0.4723,803,0.2138,0.2550,0.3723,0.3027,15.00,0.3776,0.5556,0.1887,0.2817,0.2025,0.3000,0.0435,0.0759,1.0,10,2,3,7,1,0.01,1,0.6,0.6,1.5,5,sub_event_type,23
acled_sub_food_rain_all-text_seed-23_pca_1.5_4,adead3fd352844468fd28dd491a884d9,acled_sub_food_rain_all-text_seed-23,True,True,True,True,True,False,True,1.5,4,sub_event_type,0.5069,85,0.2064,0.2917,0.3256,0.3077,15.00,0.3241,0.3750,0.2264,0.2824,0.2696,0.3684,0.2029,0.2617,0.8,10,2,3,3,5,0.01,5,0.8,0.8,1.5,4,sub_event_type,23
acled_sub_food_rain_all-text_seed-23_1.5_4,6de944ec11a24cb7af2ea16f665d4a95,acled_sub_food_rain_all-text_seed-23,True,True,True,True,True,False,False,1.5,4,sub_event_type,0.4356,803,0.1955,0.2275,0.4109,0.2928,15.00,0.3611,0.2826,0.4906,0.3586,0.1929,0.1951,0.4638,0.2747,0.8,10,2,1,5,1,0.01,5,0.8,1.0,1.5,4,sub_event_type,23
acled_sub_food_rain_all-text_seed-23_pca_1.5_5,698d9061b4234e64bd7ff22de8a40f18,acled_sub_food_rain_all-text_seed-23,True,True,True,True,True,False,True,1.5,5,sub_event_type,0.3654,85,0.1891,0.1734,0.8832,0.2898,15.00,0.2762,0.2500,0.9623,0.3969,0.2681,0.1611,0.9855,0.2770,0.8,1,0,5,5,1,0.01,5,0.6,1.0,1.5,5,sub_event_type,23
acled_sub_food_rain_all-text_seed-23_1.5_5,99bed03279e54153aa7be1339d8a96df,acled_sub_food_rain_all-text_seed-23,True,True,True,True,True,False,False,1.5,5,sub_event_type,0.3833,803,0.2009,0.2230,0.4526,0.2988,15.00,0.3376,0.2870,0.5849,0.3851,0.1950,0.1705,0.5362,0.2587,0.8,10,0,1,7,5,0.01,0,0.8,0.6,1.5,5,sub_event_type,23
acled_event_food_rain_conflict-text_seed-23_pca_1.5_4,bda607796f0c49f5a78cf1f3cddd99a0,acled_event_food_rain_conflict-text_seed-23,True,True,True,True,True,True,True,1.5,4,event_type,0.4859,41,0.2192,0.2477,0.4264,0.3134,15.00,0.3674,0.3659,0.2830,0.3191,0.2252,0.2537,0.2464,0.2500,1.0,10,2,1,7,0,0.01,3,1.0,0.8,1.5,4,event_type,23
acled_event_food_rain_conflict-text_seed-23_1.5_4,aba9e8212e8545fea50cdbbe02a7aaf6,acled_event_food_rain_conflict-text_seed-23,True,True,True,True,True,True,False,1.5,4,event_type,0.4750,785,0.2043,0.2073,0.4419,0.2822,15.00,0.3729,0.4211,0.3019,0.3516,0.2078,0.2250,0.1304,0.1651,1.0,1,2,3,3,5,0.01,3,0.6,1.0,1.5,4,event_type,23
acled_event_food_rain_conflict-text_seed-23_pca_1.5_5,bfb7c4b767a64be28c4c63736f1c83b6,acled_event_food_rain_conflict-text_seed-23,True,True,True,True,True,True,True,1.5,5,event_type,0.2876,41,0.2223,0.1930,0.7226,0.3046,15.00,0.3164,0.2830,0.5660,0.3774,0.2294,0.2152,0.6957,0.3288,1.0,5,2,1,7,5,0.1,3,0.8,0.8,1.5,5,event_type,23
acled_event_food_rain_conflict-text_seed-23_1.5_5,be5b4071180843129c38fe72aadf79aa,acled_event_food_rain_conflict-text_seed-23,True,True,True,True,True,True,False,1.5,5,event_type,0.4286,785,0.2164,0.2155,0.5474,0.3093,15.00,0.3340,0.3617,0.3208,0.3400,0.2286,0.2346,0.2754,0.2533,1.0,10,2,3,7,1,0.01,1,0.6,0.6,1.5,5,event_type,23
acled_event_food_rain_all-text_seed-23_pca_1.5_4,5119cd47727c4c938ed5716f613bf0db,acled_event_food_rain_all-text_seed-23,True,True,True,True,True,False,True,1.5,4,event_type,0.2257,67,0.2100,0.1951,0.6124,0.2959,15.00,0.2868,0.2878,0.7547,0.4167,0.2166,0.2193,0.5942,0.3203,0.6,1,2,5,3,0,0.1,3,1.0,0.8,1.5,4,event_type,23
acled_event_food_rain_all-text_seed-23_1.5_4,381f73f60c54420a8acd638c260ee738,acled_event_food_rain_all-text_seed-23,True,True,True,True,True,False,False,1.5,4,event_type,0.4638,785,0.2055,0.2484,0.3101,0.2759,15.00,0.3411,0.2679,0.2830,0.2752,0.1892,0.2105,0.1739,0.1905,0.8,5,2,5,3,0,0.01,0,0.8,0.6,1.5,4,event_type,23
acled_event_food_rain_all-text_seed-23_pca_1.5_5,1bdf74863c26461e8c793290bab4229f,acled_event_food_rain_all-text_seed-23,True,True,True,True,True,False,True,1.5,5,event_type,0.4385,67,0.1959,0.2164,0.4234,0.2864,15.00,0.3326,0.2812,0.3396,0.3077,0.2245,0.2404,0.3623,0.2890,0.6,10,0,1,7,1,0.01,3,1.0,1.0,1.5,5,event_type,23
acled_event_food_rain_all-text_seed-23_1.5_5,cca74984789145bd97c9fc2572a36490,acled_event_food_rain_all-text_seed-23,True,True,True,True,True,False,False,1.5,5,event_type,0.2887,785,0.1956,0.2077,0.4307,0.2803,15.00,0.2437,0.2449,0.6792,0.3600,0.1865,0.1845,0.6232,0.2848,0.8,5,1,1,3,5,0.05,3,0.6,1.0,1.5,5,event_type,23
acled_sub_food_rain_conflict-text_seed-23_pca_1.6_4,1c509b2464ea42d2b22f5066be6a8be0,acled_sub_food_rain_conflict-text_seed-23,True,True,True,True,True,True,True,1.6,4,sub_event_type,0.4856,59,0.2174,0.2629,0.4516,0.3323,14.35,0.3372,0.4138,0.2308,0.2963,0.2222,0.2364,0.2097,0.2222,0.8,10,2,3,3,5,0.01,5,0.8,0.8,1.6,4,sub_event_type,23
acled_sub_food_rain_conflict-text_seed-23_1.6_4,8a47af8c98fc45e489345e4795396da9,acled_sub_food_rain_conflict-text_seed-23,True,True,True,True,True,True,False,1.6,4,sub_event_type,0.4692,803,0.2141,0.2438,0.3952,0.3015,14.35,0.3852,0.4762,0.3846,0.4255,0.2134,0.2174,0.2419,0.2290,0.6,1,0,1,3,1,0.01,1,0.6,1.0,1.6,4,sub_event_type,23
acled_sub_food_rain_conflict-text_seed-23_pca_1.6_5,66be8589936c4a99b35d70c29c096c7e,acled_sub_food_rain_conflict-text_seed-23,True,True,True,True,True,True,True,1.6,5,sub_event_type,0.4287,59,0.2184,0.2225,0.5833,0.3222,14.35,0.3766,0.2857,0.3077,0.2963,0.1790,0.1805,0.3871,0.2462,1.0,10,2,1,7,0,0.01,3,1.0,0.8,1.6,5,sub_event_type,23
acled_sub_food_rain_conflict-text_seed-23_1.6_5,a1851de1ca7042548d0557c6eb2e1601,acled_sub_food_rain_conflict-text_seed-23,True,True,True,True,True,True,False,1.6,5,sub_event_type,0.4538,803,0.2346,0.2932,0.4242,0.3467,14.35,0.3281,0.5000,0.1923,0.2778,0.2039,0.2500,0.0645,0.1026,0.6,10,2,1,3,5,0.03,1,0.6,0.8,1.6,5,sub_event_type,23
acled_sub_food_rain_all-text_seed-23_pca_1.6_4,5153a020c3644c2d868d7facca043a18,acled_sub_food_rain_all-text_seed-23,True,True,True,True,True,False,True,1.6,4,sub_event_type,0.4703,85,0.2029,0.2573,0.3548,0.2983,14.35,0.3168,0.3404,0.3077,0.3232,0.2122,0.1884,0.2097,0.1985,0.6,10,2,3,5,5,0.01,1,1.0,0.8,1.6,4,sub_event_type,23
acled_sub_food_rain_all-text_seed-23_1.6_4,9da13d7b7aa945ff859534ed3a0aeec7,acled_sub_food_rain_all-text_seed-23,True,True,True,True,True,False,False,1.6,4,sub_event_type,0.3942,803,0.1926,0.2059,0.4516,0.2828,14.35,0.3053,0.2529,0.4231,0.3165,0.1588,0.1492,0.4355,0.2222,0.6,1,1,3,7,1,0.01,3,0.8,0.6,1.6,4,sub_event_type,23
acled_sub_food_rain_all-text_seed-23_pca_1.6_5,146acde0a3b147a1b8ee6980135dc6cb,acled_sub_food_rain_all-text_seed-23,True,True,True,True,True,False,True,1.6,5,sub_event_type,0.4409,85,0.2021,0.2604,0.3333,0.2924,14.35,0.3112,0.2969,0.3654,0.3276,0.1954,0.2086,0.4677,0.2886,0.8,10,0,1,7,5,0.01,0,0.8,0.6,1.6,5,sub_event_type,23
acled_sub_food_rain_all-text_seed-23_1.6_5,3f8f58be46824a0cbedb725a296a6c31,acled_sub_food_rain_all-text_seed-23,True,True,True,True,True,False,False,1.6,5,sub_event_type,0.3773,803,0.1909,0.1786,0.6818,0.2830,14.35,0.3783,0.2514,0.8654,0.3896,0.1691,0.1523,0.9677,0.2632,0.8,10,2,1,5,1,0.01,5,0.8,1.0,1.6,5,sub_event_type,23
acled_event_food_rain_conflict-text_seed-23_pca_1.6_4,98bb84fc9404431d87a13ee3e0014bb7,acled_event_food_rain_conflict-text_seed-23,True,True,True,True,True,True,True,1.6,4,event_type,0.4048,41,0.2111,0.1932,0.6855,0.3014,14.35,0.3641,0.2577,0.4808,0.3356,0.1760,0.1603,0.6129,0.2542,1.0,10,2,1,7,0,0.01,3,1.0,0.8,1.6,4,event_type,23
acled_event_food_rain_conflict-text_seed-23_1.6_4,d02e981f4e9f4d209352caf163718962,acled_event_food_rain_conflict-text_seed-23,True,True,True,True,True,True,False,1.6,4,event_type,0.4729,785,0.2080,0.2353,0.4839,0.3166,14.35,0.3437,0.3333,0.3077,0.3200,0.2333,0.2388,0.2581,0.2481,0.8,5,1,3,3,1,0.01,5,1.0,0.6,1.6,4,event_type,23
acled_event_food_rain_conflict-text_seed-23_pca_1.6_5,e99c007587294ab6aae94124c77c8ab5,acled_event_food_rain_conflict-text_seed-23,True,True,True,True,True,True,True,1.6,5,event_type,0.3252,41,0.2269,0.2028,0.6591,0.3102,14.35,0.3157,0.3077,0.4615,0.3692,0.1977,0.2055,0.4839,0.2885,1.0,10,0,1,5,0,0.1,5,0.8,0.8,1.6,5,event_type,23
acled_event_food_rain_conflict-text_seed-23_1.6_5,68bae216280e4d84b8ee539122d85059,acled_event_food_rain_conflict-text_seed-23,True,True,True,True,True,True,False,1.6,5,event_type,0.3117,785,0.2196,0.2291,0.4773,0.3096,14.35,0.3429,0.3684,0.4038,0.3853,0.1942,0.1739,0.2581,0.2078,0.6,10,0.1,1,5,0,0.05,3,0.8,1.0,1.6,5,event_type,23
acled_event_food_rain_all-text_seed-23_pca_1.6_4,f634bbc771844abe8cb8bc32f38b9e0a,acled_event_food_rain_all-text_seed-23,True,True,True,True,True,False,True,1.6,4,event_type,0.4640,67,0.2024,0.2527,0.3790,0.3032,14.35,0.3378,0.3673,0.3462,0.3564,0.2269,0.2333,0.3387,0.2763,0.6,10,2,3,5,5,0.01,1,1.0,0.8,1.6,4,event_type,23
acled_event_food_rain_all-text_seed-23_1.6_4,22bfc995f27c44c08b984439ff5a7224,acled_event_food_rain_all-text_seed-23,True,True,True,True,True,False,False,1.6,4,event_type,0.3809,785,0.2018,0.2140,0.4677,0.2937,14.35,0.3476,0.3067,0.4423,0.3622,0.1621,0.1345,0.2581,0.1768,0.8,5,0.1,3,7,0,0.01,0,0.6,0.6,1.6,4,event_type,23
acled_event_food_rain_all-text_seed-23_pca_1.6_5,e632cb82fe1847dd900c3de2afecc8d8,acled_event_food_rain_all-text_seed-23,True,True,True,True,True,False,True,1.6,5,event_type,0.4373,67,0.1935,0.2449,0.3636,0.2927,14.35,0.2981,0.3043,0.4038,0.3471,0.1943,0.1972,0.4516,0.2745,0.8,10,0,1,7,5,0.01,0,0.8,0.6,1.6,5,event_type,23
acled_event_food_rain_all-text_seed-23_1.6_5,6cdc76670a8249e993b603e8bfe89a35,acled_event_food_rain_all-text_seed-23,True,True,True,True,True,False,False,1.6,5,event_type,0.1375,785,0.1823,0.1577,0.9091,0.2688,14.35,0.3204,0.2404,0.9615,0.3846,0.1958,0.1480,1.0000,0.2578,1.0,5,1,1,5,0,0.03,5,0.6,0.8,1.6,5,event_type,23
acled_sub_food_rain_conflict-text_seed-23_pca_1.65_4,553b8093dcdf439181cb00668506a938,acled_sub_food_rain_conflict-text_seed-23,True,True,True,True,True,True,True,1.65,4,sub_event_type,0.4949,59,0.2176,0.2646,0.4065,0.3205,14.26,0.3446,0.4762,0.1961,0.2778,0.2297,0.4545,0.0806,0.1370,0.8,10,2,3,3,5,0.01,5,0.8,0.8,1.65,4,sub_event_type,23
acled_sub_food_rain_conflict-text_seed-23_1.65_4,47a8e1fec9764567b489610c308f485d,acled_sub_food_rain_conflict-text_seed-23,True,True,True,True,True,True,False,1.65,4,sub_event_type,0.4854,803,0.2182,0.2625,0.3415,0.2968,14.26,0.3840,0.4615,0.2353,0.3117,0.1845,0.1471,0.0806,0.1042,0.6,1,0,1,3,1,0.01,1,0.6,1.0,1.65,4,sub_event_type,23
acled_sub_food_rain_conflict-text_seed-23_pca_1.65_5,98c5e8895b7f4fa2af26f0af52eb268d,acled_sub_food_rain_conflict-text_seed-23,True,True,True,True,True,True,True,1.65,5,sub_event_type,0.4274,59,0.2197,0.2386,0.4809,0.3190,14.26,0.3666,0.3750,0.2941,0.3297,0.1830,0.1724,0.1613,0.1667,0.8,10,0,1,7,5,0.01,0,0.8,0.6,1.65,5,sub_event_type,23
acled_sub_food_rain_conflict-text_seed-23_1.65_5,fceb7f307bce4ea5b9d889f5296460c4,acled_sub_food_rain_conflict-text_seed-23,True,True,True,True,True,True,False,1.65,5,sub_event_type,0.4554,803,0.2365,0.2857,0.4122,0.3375,14.26,0.3125,0.5000,0.1765,0.2609,0.1864,0.2143,0.0484,0.0789,0.6,10,2,1,3,5,0.03,1,0.6,0.8,1.65,5,sub_event_type,23
acled_sub_food_rain_all-text_seed-23_pca_1.65_4,87e5acb2658c46b58dbcce89f8f06284,acled_sub_food_rain_all-text_seed-23,True,True,True,True,True,False,True,1.65,4,sub_event_type,0.4729,85,0.2068,0.2557,0.3659,0.3010,14.26,0.3250,0.2593,0.2745,0.2667,0.2381,0.2368,0.2903,0.2609,0.8,10,2,1,5,1,0.01,5,0.8,1.0,1.65,4,sub_event_type,23
acled_sub_food_rain_all-text_seed-23_1.65_4,edbc0847882844e1ab7c9875650f7c5b,acled_sub_food_rain_all-text_seed-23,True,True,True,True,True,False,False,1.65,4,sub_event_type,0.2510,803,0.2023,0.1963,0.6992,0.3066,14.26,0.3023,0.2642,0.8235,0.4000,0.1734,0.1532,0.9516,0.2640,1.0,10,2,5,5,0,0.03,1,1.0,1.0,1.65,4,sub_event_type,23
acled_sub_food_rain_all-text_seed-23_pca_1.65_5,e0c379d857f34f66b4e3c087ce25b41c,acled_sub_food_rain_all-text_seed-23,True,True,True,True,True,False,True,1.65,5,sub_event_type,0.4288,85,0.2028,0.2474,0.3664,0.2954,14.26,0.3301,0.3529,0.4706,0.4034,0.2110,0.1935,0.4839,0.2765,0.8,10,0,1,7,5,0.01,0,0.8,0.6,1.65,5,sub_event_type,23
acled_sub_food_rain_all-text_seed-23_1.65_5,087c693326854946be4bc26f1720f612,acled_sub_food_rain_all-text_seed-23,True,True,True,True,True,False,False,1.65,5,sub_event_type,0.3819,803,0.1942,0.1812,0.6641,0.2848,14.26,0.3716,0.2515,0.8431,0.3874,0.2012,0.1511,0.9677,0.2614,0.8,10,2,1,5,1,0.01,5,0.8,1.0,1.65,5,sub_event_type,23
acled_event_food_rain_conflict-text_seed-23_pca_1.65_4,88c20f93c5724983b2c3281e89f8f73c,acled_event_food_rain_conflict-text_seed-23,True,True,True,True,True,True,True,1.65,4,event_type,0.4911,41,0.2130,0.2804,0.4309,0.3397,14.26,0.3360,0.4583,0.2157,0.2933,0.2178,0.1538,0.0323,0.0533,0.6,10,1,3,7,1,0.05,5,0.6,1.0,1.65,4,event_type,23
acled_event_food_rain_conflict-text_seed-23_1.65_4,53dc074a1ea44e5c8b5656a98cc425a2,acled_event_food_rain_conflict-text_seed-23,True,True,True,True,True,True,False,1.65,4,event_type,0.4966,785,0.2093,0.2620,0.3984,0.3161,14.26,0.3475,0.5000,0.2157,0.3014,0.2260,0.3125,0.0806,0.1282,0.8,5,1,3,3,1,0.01,5,1.0,0.6,1.65,4,event_type,23
acled_event_food_rain_conflict-text_seed-23_pca_1.65_5,691cd487de8b4a64b13eabb0e0496ded,acled_event_food_rain_conflict-text_seed-23,True,True,True,True,True,True,True,1.65,5,event_type,0.2746,41,0.2289,0.2051,0.5573,0.2998,14.26,0.2917,0.2658,0.4118,0.3231,0.1791,0.1842,0.4516,0.2617,1.0,5,0.1,1,5,0,0.1,3,0.8,0.8,1.65,5,event_type,23
acled_event_food_rain_conflict-text_seed-23_1.65_5,d94e502aa00f4c5380efc5186fb7c8b2,acled_event_food_rain_conflict-text_seed-23,True,True,True,True,True,True,False,1.65,5,event_type,0.3404,785,0.2201,0.2437,0.4427,0.3144,14.26,0.3327,0.4048,0.3333,0.3656,0.1804,0.1884,0.2097,0.1985,0.6,10,0.1,1,5,0,0.05,3,0.8,1.0,1.65,5,event_type,23
acled_event_food_rain_all-text_seed-23_pca_1.65_4,485eb6d84db143d2a63d09447455d6c6,acled_event_food_rain_all-text_seed-23,True,True,True,True,True,False,True,1.65,4,event_type,0.2674,67,0.2083,0.2041,0.5610,0.2993,14.26,0.2768,0.2782,0.7255,0.4022,0.1753,0.1767,0.6613,0.2789,0.6,10,2,1,7,0,0.05,0,0.8,1.0,1.65,4,event_type,23
acled_event_food_rain_all-text_seed-23_1.65_4,0aee1d5873724582bf79e27556688410,acled_event_food_rain_all-text_seed-23,True,True,True,True,True,False,False,1.65,4,event_type,0.2574,785,0.1993,0.1981,0.6748,0.3063,14.26,0.3039,0.2516,0.7647,0.3786,0.1681,0.1604,0.9677,0.2752,1.0,10,2,5,5,0,0.03,1,1.0,1.0,1.65,4,event_type,23
acled_event_food_rain_all-text_seed-23_pca_1.65_5,fd4f44f2d8e64cc0a7568cb3e447dc12,acled_event_food_rain_all-text_seed-23,True,True,True,True,True,False,True,1.65,5,event_type,0.4869,67,0.1934,0.2653,0.2977,0.2806,14.26,0.3152,0.2778,0.2941,0.2857,0.2533,0.2447,0.3710,0.2949,0.8,10,2,1,5,1,0.01,5,0.8,1.0,1.65,5,event_type,23
acled_event_food_rain_all-text_seed-23_1.65_5,62189d625dd44dfd9b5825f7e0c80e31,acled_event_food_rain_all-text_seed-23,True,True,True,True,True,False,False,1.65,5,event_type,0.1792,785,0.1833,0.1598,0.8931,0.2711,14.26,0.3169,0.2315,0.9216,0.3701,0.1777,0.1459,1.0000,0.2546,0.8,10,2,1,5,0,0.03,3,0.6,0.6,1.65,5,event_type,23
acled_sub_food_rain_conflict-text_seed-23_pca_1.75_4,ec612460411c4838943e622471a70375,acled_sub_food_rain_conflict-text_seed-23,True,True,True,True,True,True,True,1.75,4,sub_event_type,0.4949,59,0.2176,0.2646,0.4065,0.3205,14.26,0.3373,0.4762,0.2041,0.2857,0.2022,0.3636,0.0690,0.1159,0.8,10,2,3,3,5,0.01,5,0.8,0.8,1.75,4,sub_event_type,23
acled_sub_food_rain_conflict-text_seed-23_1.75_4,1a43a19ee59e4541b532cdc9e5aeb31c,acled_sub_food_rain_conflict-text_seed-23,True,True,True,True,True,True,False,1.75,4,sub_event_type,0.4854,803,0.2182,0.2625,0.3415,0.2968,14.26,0.3709,0.4615,0.2449,0.3200,0.1515,0.0588,0.0345,0.0435,0.6,1,0,1,3,1,0.01,1,0.6,1.0,1.75,4,sub_event_type,23
